"Symbol","deg_1","deg_2","ndeg","ddeg","idx","degvcount","virus","gestation","deg_3","deg_4","deg_5","deg_6"
"IFNA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNA13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNAR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNAR2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNE",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"IFNG",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNGR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNGR2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNL3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFNLR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFRD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFRD2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT122",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT172",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT20",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT22",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT27",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT43",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT46",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT52",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT57",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT74",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT80",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT81",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFT88",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IFTAP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGBP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGF1R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGF2BP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGF2R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFALS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFBP3",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"IGFBP4",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFL3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFL4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGFLR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGHMBP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGIP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGLL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGLL5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGLON5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF21",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF22",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF23",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IGSF9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IHH",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IHO1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKBKB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKBKE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKBKG",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKZF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKZF2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKZF3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IKZF4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL10",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL10RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL10RB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL11RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL12A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL12B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL13RA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL15",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17C",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17D",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17F",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17RB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17RC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17RD",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL17REL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL18",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL18RAP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL19",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL1F10",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,NA
"IL1RAPL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL1RAPL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL1RN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL20",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL20RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL20RB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL21R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL22",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL22RA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL22RA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL23R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL24",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL27RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL2RG",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL31RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL34",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL36A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL37",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL3RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL4I1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL4R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL5RA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL6R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL6ST",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"IL7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL7R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IL9R",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILDR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILDR2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILF2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILF3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILKAP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILRUN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ILVBL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMMP1L",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMMP2L",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMMT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMP4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPACT",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPDH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPDH2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPG1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IMPG2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INAFM1",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,NA
"INAFM2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INCA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INCENP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INF2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ING1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
"ING2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ING3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ING5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INHBA",0,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,0,NA
"INHBC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INHBE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INIP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INKA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INKA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INO80",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INO80B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INO80C",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INO80D",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INO80E",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP4A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5D",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5E",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5F",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INPP5J",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSIG1",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSIG2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSL3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSL5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSL6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSM1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSM2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSR",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,NA
"INSRR",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INSYN2A",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS10",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS12",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS14",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS6L",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTS9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INTU",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"INVS",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IP6K2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPCEF1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPMK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO11",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO13",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPO9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IPPK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQANK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCA1L",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCE",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCG",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCH",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQCK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQGAP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQGAP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQGAP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQSEC1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQSEC2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IQUB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRAK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRAK3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRAK4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IREB2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF2BP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF2BP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF2BPL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRF9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRGM",NA,0,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,0
"IRGQ",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRS2",0,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
"IRS4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRX1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRX4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRX5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IRX6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISCA1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISCA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISCU",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISG20L2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISL2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISLR2",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",NA,0,NA,NA
"ISOC1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IST1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISY1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ISY1-RAB43",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITCH",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITFG1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITFG2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA10",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA2B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGA9",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGAL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGAM",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGAX",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB1BP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB1BP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB3BP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITGB5",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITIH1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITIH4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITIH6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITLN1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITLN2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITM2B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPKA",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPKB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPKC",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,NA
"ITPR1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPRID2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPRIP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITPRIPL1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITSN1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"ITSN2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IVD",0,1,2,0,0,"1.Unperturbed","HIV","Term",0,0,0,-1
"IVL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IVNS1ABP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IWS1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IZUMO1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"IZUMO4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JADE1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JADE2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAG1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,NA
"JAGN1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAK1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAK3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAKMIP1",NA,0,0,0,0,"1.Unperturbed","HIV","Term",NA,NA,NA,0
"JAKMIP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAKMIP3",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JAZF1",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,NA
"JCHAIN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JDP2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JHY",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JKAMP",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD1C",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD6",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD7",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD7-PLA2G4B",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMJD8",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JMY",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
"JOSD1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JOSD2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JPH1",NA,NA,0,0,0,"1.Unperturbed","HIV","Term",0,NA,NA,NA
"JPH4",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JPT1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JPT2",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JRK",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JRKL",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JSRP1",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JTB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,0
"JUN",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,NA
"JUNB",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,0,NA
"JUND",0,0,0,0,0,"1.Unperturbed","HIV","Term",0,0,NA,0
